pid,name,team,pos,mp,starts,mins,g,a,yc,rc,rating_best,xg,progPasses,xa,gConcOn,blocks,clrBox,shots,sot,passes,passAcc,keyPasses,touches,tackles,interceptions,aerials,dribbles,fouls,clearances,dispossessed,saves,ga,rating,pass_pct,xg_diff,xga,xga90,gPrev
86269,Salman Al Faraj,Saudi Arabia,MC,1,1,48,0,0,0,0,5.9,0.0,3,0.02,1,0,0,0,0,14,10,0,23,2,0,0,0,0,0,2,0,0,5.9,71,0.0,1.0,1.87,-0.0
139186,Lucas Hernandez,France,DL,1,1,12,0,0,0,0,5.9,0.0,0,0.0,1,0,0,0,0,9,5,0,11,2,0,0,0,0,0,0,0,0,5.9,56,0.0,0.4,2.98,-0.6
128376,Milan Borjan,Canada,GK,3,3,284,0,0,0,0,6.7,0.0,28,0.0,7,0,2,0,0,75,55,0,111,0,0,0,0,0,3,0,8,0,5.9,73,0.0,4.35,1.38,-2.65
383855,Jonathan David,Canada,FW,3,2,200,0,0,0,0,6.1,0.91,5,0.05,4,0,0,8,1,59,41,0,88,1,0,1,0,0,0,2,0,0,5.9,69,-0.91,2.68,1.21,-1.32
115163,Jonas Hofmann,Germany,Sub,2,0,43,0,0,0,0,6.0,0.32,1,0.01,2,0,0,1,1,19,15,1,28,1,0,0,0,0,0,2,0,0,5.9,79,-0.32,1.36,2.84,-0.64
377285,Takefusa Kubo,Japan,AML,2,2,90,0,0,0,0,5.9,0.0,0,0.02,2,0,0,0,0,11,6,0,26,1,0,1,0,2,0,1,0,0,5.9,55,0.0,1.98,1.98,-0.02
433572,Bilal El Khannouss,Croatia,MC,2,2,110,0,0,0,0,5.9,0.0,6,0.0,4,0,4,0,0,48,40,0,62,2,0,0,0,0,4,0,0,0,5.9,83,0.0,0.85,0.7,-3.15
457069,Alvaro Zamora,Costa Rica,Sub,1,0,38,0,0,0,0,5.9,0.0,0,0.0,3,0,0,0,0,5,5,0,10,2,1,0,0,0,0,1,0,0,5.9,100,0.0,0.8,1.89,-2.2
100615,Filip Mladenovic,Serbia,DML,1,1,65,0,0,0,0,5.9,0.0,1,0.0,1,0,1,1,0,17,14,0,32,2,0,1,0,0,1,0,0,0,5.9,82,0.0,1.52,2.1,0.52
38442,Darko Lazovic,Serbia,Sub,1,0,32,0,0,0,0,5.9,0.02,1,0.0,1,0,0,1,0,11,7,0,15,0,0,0,0,0,0,0,0,0,5.9,64,-0.02,0.39,1.09,-0.61
23444,Joe Allen,Wales,Sub,2,1,106,0,0,0,0,5.9,0.09,1,0.0,5,0,4,2,0,36,30,1,55,2,1,0,0,0,4,0,0,0,5.9,83,-0.09,2.93,2.48,-2.07
101856,Christian Nrgaard,Denmark,Sub,1,0,13,0,0,0,0,5.9,0.0,0,0.0,1,0,0,0,0,15,14,0,15,0,0,0,0,0,0,0,0,0,5.9,93,0.0,1.01,6.99,0.01
327702,Michel Aebischer,Switzerland,Sub,1,0,20,0,0,0,0,5.9,0.0,0,0.0,1,0,0,0,0,4,2,0,4,1,0,1,0,0,0,0,0,0,5.9,50,0.0,0.57,2.55,-0.43
433248,Djorkaeff Reasco,Ecuador,Sub,1,0,33,0,0,0,0,5.9,0.0,0,0.0,1,0,0,0,0,2,2,0,4,0,0,0,0,1,0,1,0,0,5.9,100,0.0,0.5,1.37,-0.5
409652,Rubin Colwill,Wales,Sub,1,0,14,0,0,0,0,5.9,0.04,0,0.0,0,0,0,1,0,4,2,0,6,1,0,0,0,0,0,0,0,0,5.9,50,-0.04,0.56,3.61,0.56
121456,German Pezzella,Argentina,Sub,3,0,70,0,0,1,0,6.1,0.05,3,0.0,3,0,0,1,0,44,42,0,49,0,0,0,0,2,0,0,0,0,5.9,95,-0.05,1.36,1.75,-1.64
435100,Ardon Jashari,Switzerland,Sub,1,0,6,0,0,0,0,5.9,0.0,1,0.0,1,0,0,0,0,6,5,0,8,0,0,0,0,0,0,0,0,0,5.9,83,0.0,0.07,1.08,-0.93
302313,Daniel James,Wales,FW,3,2,166,0,0,1,0,6.2,0.0,0,0.01,6,0,1,0,0,30,22,1,53,2,0,0,1,1,1,1,0,0,5.87,73,0.0,3.84,2.08,-2.16
114845,Abdul Rahman Baba,Ghana,DL,3,2,213,0,0,0,0,6.5,0.0,11,0.04,5,0,3,0,0,68,47,3,125,5,1,2,1,7,3,0,0,0,5.87,69,0.0,4.59,1.94,-0.41
313016,Ronald Matarrita,Costa Rica,Sub,2,0,44,0,0,0,0,5.9,0.0,6,0.0,4,0,0,0,0,25,17,0,34,0,0,0,1,1,0,0,0,0,5.85,68,0.0,3.4,6.96,-0.6
379688,Brennan Johnson,Wales,Sub,3,0,117,0,0,0,0,6.3,0.12,0,0.05,5,0,1,3,1,15,9,0,36,2,0,0,0,2,1,2,0,0,5.83,60,-0.12,2.99,2.3,-2.01
281129,Almoez Ali,Qatar,FW,3,3,230,0,0,1,0,6.2,0.44,1,0.0,7,0,1,3,1,45,33,0,72,3,1,2,0,2,1,3,0,0,5.8,73,-0.44,4.28,1.68,-2.72
426050,Nicolas Jackson,Senegal,Sub,1,0,27,0,0,0,0,5.8,0.0,2,0.0,2,0,0,0,0,10,9,0,11,0,0,0,0,1,0,0,0,0,5.8,90,0.0,0.8,2.66,-1.2
342467,Jason Cummings,Australia,Sub,1,0,42,0,0,0,0,5.8,0.0,1,0.0,2,0,0,0,0,6,4,0,8,0,0,0,0,0,0,0,0,0,5.8,67,0.0,1.79,3.83,-0.21
447276,Carlos Martinez,Costa Rica,DR,1,1,45,0,0,0,0,5.8,0.0,3,0.0,3,0,0,0,0,10,7,0,21,2,1,1,0,1,1,1,0,0,5.8,70,0.0,1.97,3.94,-1.03
447275,Jewison Bennette,Costa Rica,ML,3,1,119,0,0,0,0,6.2,0.03,0,0.01,6,0,0,1,0,12,10,0,34,3,0,0,1,0,0,1,0,0,5.8,83,-0.03,5.46,4.13,-0.54
447636,Roberto Alvarado,Mexico,Sub,1,0,24,0,0,1,0,5.8,0.0,0,0.0,1,0,0,0,0,7,4,0,12,0,0,1,0,1,0,0,0,0,5.8,57,0.0,0.03,0.12,-0.97
317358,Sami Al Naji,Saudi Arabia,MC,1,1,45,0,0,0,0,5.8,0.0,1,0.13,1,0,0,0,0,16,12,0,27,0,0,0,0,0,0,1,0,0,5.8,75,0.0,0.57,1.15,-0.43
386390,Charles De Ketelaere,Belgium,Sub,1,0,21,0,0,0,0,5.8,0.0,0,0.0,1,0,0,0,0,4,3,0,8,0,0,0,0,0,0,1,0,0,5.8,75,0.0,0.17,0.71,-0.83
119172,Renato Steffen,Switzerland,Sub,1,0,37,0,0,0,0,5.8,0.0,0,0.05,1,0,0,0,0,14,12,0,23,0,0,0,0,0,0,2,0,0,5.8,86,0.0,0.67,1.62,-0.33
366868,Woo-yeong Jeong,South Korea,AMC,1,1,45,0,0,0,0,5.8,0.03,1,0.02,2,0,1,1,0,13,12,0,20,0,0,0,0,1,1,0,0,0,5.8,92,-0.03,0.95,1.9,-1.05
94868,Pablo Sarabia,Spain,Sub,1,0,6,0,0,0,0,5.8,0.23,0,0.02,0,0,0,1,0,2,1,2,7,0,0,0,0,0,0,0,0,0,5.8,50,-0.23,0.0,0.0,0.0
38340,Saad Al Sheeb,Qatar,GK,1,1,95,0,0,1,0,5.7,0.0,7,0.0,2,0,0,0,0,16,14,0,25,0,0,1,0,1,2,0,1,0,5.7,88,0.0,1.02,0.97,-0.98
363684,Sadegh Moharrami,Iran,DR,1,1,103,0,0,0,0,5.7,0.0,1,0.0,6,0,2,0,0,16,11,0,36,3,1,1,1,2,3,2,0,0,5.7,69,0.0,1.9,1.66,-4.1
447656,Meshaal Barsham,Qatar,GK,2,2,192,0,0,0,0,6.1,0.0,16,0.0,5,0,1,0,0,53,36,1,71,0,0,0,0,0,2,0,4,0,5.7,68,0.0,3.34,1.57,-1.66
84041,Stefan Mitrovic,Serbia,Sub,1,0,41,0,0,0,0,5.7,0.0,2,0.0,2,0,0,0,0,21,18,0,22,2,0,0,0,0,0,0,0,0,5.7,86,0.0,0.98,2.14,-1.02
458372,Abdulelah Al Malki,Saudi Arabia,DMC,2,2,187,0,0,2,0,6.2,0.15,5,0.0,3,0,3,2,0,83,66,0,111,5,2,0,0,8,3,0,0,0,5.65,80,-0.15,3.94,1.9,0.94
99165,Danny Ward,Wales,Sub,2,1,110,0,0,0,0,5.8,0.0,15,0.0,5,0,0,0,0,37,22,0,44,0,0,0,0,0,0,0,4,0,5.55,59,0.0,3.49,2.85,-1.51
447146,Walid Cheddira,Morocco,Sub,2,0,76,0,0,2,1,6.2,0.64,0,0.0,0,0,2,2,1,8,4,0,19,1,0,2,0,5,2,0,0,0,5.4,50,-0.64,1.19,1.41,1.19
431482,Nathaniel Atkinson,Australia,DR,1,1,84,0,0,0,0,5.2,0.0,2,0.0,4,1,2,0,0,26,20,0,50,6,1,0,0,0,2,3,0,0,5.2,77,0.0,3.53,3.79,-0.47
