match_id,event_id,market_xg
4837130,375,0.02369537763297558
4837131,97,0.06992368400096893
4837131,193,0.0349237285554409
4837131,618,0.07706313580274582
4837131,645,0.018678119406104088
4837131,600,0.0730399638414383
4837131,98,0.033952776342630386
4837131,506,0.40465205907821655
4837131,403,0.08971162140369415
4837131,897,0.1176702231168747
4837131,775,0.030799586325883865
4837131,128,0.07831273227930069
4837131,476,0.0207818653434515
4837131,546,0.09534301608800888
4837131,846,0.1101522445678711
4837131,849,0.10498376935720444
4837131,246,0.08547797799110413
4837131,472,0.011907195672392845
4837131,117,0.3923456370830536
4837131,447,0.006213393993675709
4837131,494,0.08095061033964157
4837131,299,0.2797650396823883
4837131,202,0.054592784494161606
4837131,337,0.0362529493868351
4837131,491,0.018796905875205994
4837131,540,0.03560585156083107
4837131,189,0.03862067312002182
4837131,365,0.01461193710565567
4837132,355,0.03665253520011902
4837132,362,0.059827420860528946
4837132,755,0.009685168974101543
4837132,146,0.47127819061279297
4837132,423,0.07271093130111694
4837132,129,0.454635888338089
4837132,468,0.06892980635166168
4837132,123,0.04521065577864647
4837132,578,0.028612829744815826
4837132,18,0.12131442874670029
4837132,196,0.11070390045642853
4837132,394,0.3163723647594452
4837132,622,0.05755262449383736
4837132,149,0.0785454511642456
4837132,342,0.05856415256857872
4837132,818,0.5911424160003662
4837132,693,0.0394611693918705
4837132,670,0.09301310032606125
4837132,620,0.013866693712770939
4837132,251,0.022449400275945663
4837133,489,0.6544463038444519
4837133,492,0.04490538686513901
4837133,283,0.014649253338575363
4837133,226,0.0304156132042408
4837133,95,0.024475298821926117
4837133,48,0.011429504491388798
4837133,818,0.6326711773872375
4837133,771,0.051860418170690536
4837133,627,0.09465879946947098
4837133,800,0.027078725397586823
4837133,817,0.040977124124765396
4837133,227,0.020741691812872887
4837133,483,0.07823160290718079
4837133,590,0.019377978518605232
4837133,801,0.13900376856327057
4837133,624,0.01536906324326992
4837133,539,0.015614726580679417
4837133,787,0.07423870265483856
4837133,819,0.00791599228978157
4837133,485,0.04646880552172661
4837133,337,0.3479820191860199
4837133,223,0.022204985842108727
4837133,463,0.5263594388961792
4837133,116,0.08189409226179123
4837133,240,0.10030371695756912
4837133,307,0.09514141082763672
4837133,356,0.08899513632059097
4837133,728,0.11274684220552444
4837133,263,0.04391542822122574
4837133,660,0.09565921127796173
4837133,342,0.024393226951360703
4837133,112,0.06661418080329895
4837133,575,0.014114119112491608
4837134,324,0.13144376873970032
4837134,528,0.046340834349393845
4837134,80,0.02330303192138672
4837134,108,0.02655629627406597
4837134,827,0.11333134025335312
4837134,791,0.0825950875878334
4837134,603,0.022028246894478798
4837134,662,0.011461763642728329
4837134,306,0.06553731113672256
4837134,275,0.04152781888842583
4837134,525,0.019625777378678322
4837134,92,0.04775805026292801
4837134,562,0.04593432694673538
4837134,57,0.037830449640750885
4837134,32,0.040478382259607315
4837134,241,0.12092273682355881
4837134,297,0.08977527171373367
4837134,293,0.026042725890874863
4837134,323,0.081456758081913
4837134,567,0.13819700479507446
4837134,768,0.023855186998844147
4837134,660,0.024884218350052834
4837134,566,0.02857126295566559
4837134,88,0.01729898899793625
4837134,39,0.013594033196568489
4837134,918,0.06286827474832535
4837135,282,0.042343318462371826
4837135,519,0.07570327073335648
4837135,480,0.04273264482617378
4837135,225,0.07195956259965897
4837135,146,0.0780443325638771
4837135,514,0.013348382897675037
4837135,312,0.08961382508277893
4837135,867,0.292363703250885
4837135,568,0.01007725391536951
4837135,769,0.368278831243515
4837135,446,0.02245386876165867
4837135,631,0.02759867161512375
4837135,565,0.023646280169487
4837135,277,0.053110238164663315
4837135,761,0.058712881058454514
4837135,743,0.034768618643283844
4837135,308,0.03789765387773514
4837135,242,0.02024441957473755
4837135,192,0.33876916766166687
